
梨园春,#genre#
赣剧《詹天佑》于文华 何益萍 孔丽琴,http://gcw.bdcdn.shoujiduoduo.com/v/210302/da037c6d48cd755a2027e777594f2d7e.mp4
赣剧《牡丹戏药》昌江赣剧团乐平市大田村演出,http://gcw.bdcdn.shoujiduoduo.com/v/191215/c72d00b0c2a7e3df36c01e48c9eb7195.mp4
赣剧《下河东》下,http://gcw.bdcdn.shoujiduoduo.com/v/200326/9aeaddeae10d6324560873badbcfa708.mp4
赣剧真假状元上,http://gcw.bdcdn.shoujiduoduo.com/v/200316/460add056efee49a53067692d6abfd31.mp4
赣剧牡丹对药,http://gcw.bdcdn.shoujiduoduo.com/v/190322/8360b02a9bb2c04817abc4c176b03a9c.mp4
赣剧徐策跑城石文宇演唱,http://gcw.bdcdn.shoujiduoduo.com/v/191230/1f49b9b2d7ef8be6aa25d56e13c2808e.mp4
赣剧《李十娘》,http://gcw.bdcdn.shoujiduoduo.com/v/190902/47cc00523f5a6dd45fa5ee46801bcb35.mp4
赣剧饶河调,http://gcw.bdcdn.shoujiduoduo.com/v/190710/5fd6abd4c0de3517ff48c77bd469aa74.mp4
赣剧 弹腔 八仙飘海  江西省赣剧院,http://gcw.bdcdn.shoujiduoduo.com/v/190918/5feda335927a00cb13d12810f5389335.mp4
上饶市赣剧票友联谊会选摘。,http://gcw.bdcdn.shoujiduoduo.com/v/191121/0eeee5af5712c18beaf0ac07535a953f.mp4
赣剧下河东,http://gcw.bdcdn.shoujiduoduo.com/v/200409/6189799331bd52a0100289567cbb2609.mp4
赣剧《龙凤阁》,http://gcw.bdcdn.shoujiduoduo.com/v/200527/faf00c6323d102aed95cd41a79600f04.mp4
赣剧  节义贤,http://gcw.bdcdn.shoujiduoduo.com/v/210127/4b39090304d3123d16fd7a89879a9153.mp4
赣剧施华玉吴显俊胭脂狱选段1,http://gcw.bdcdn.shoujiduoduo.com/v/200302/0d242276b3133388a80f3faa9fb11c64.mp4
鄱阳赣剧《马前泼水-上》,http://gcw.bdcdn.shoujiduoduo.com/v/200302/00c5d695c6c759e81dc25affa1ef10a0.mp4
赣剧《王母上寿》,http://gcw.bdcdn.shoujiduoduo.com/v/210308/13c661f54c8b4cddc004f34c6aef3272.mp4
赣剧《回龙阁》80岁的胡瑞华、张星斗、叶朝文_高清,http://gcw.bdcdn.shoujiduoduo.com/v/200523/71aea4e6488132ce58d188cef30c2093.mp4
赣剧胭脂狱,http://gcw.bdcdn.shoujiduoduo.com/v/200331/a82b1e6c3ea3bc13027e3f43918b2c6e.mp4
赣剧打龙袍选段,http://gcw.bdcdn.shoujiduoduo.com/v/200324/d22c963d8c9af407a146a044efa9e2f2.mp4
景德镇乐平：赣剧之乡 好戏连台,http://gcw.bdcdn.shoujiduoduo.com/v/200302/de4203c4f3886a432ccef8921717ce6a.mp4
赣剧 朱买臣休妻,http://gcw.bdcdn.shoujiduoduo.com/v/200807/7a09d59a911f377fe755a921f557b56e.mp4
赣剧 杨八郎探母,http://gcw.bdcdn.shoujiduoduo.com/v/210122/75b24e6b55127de7e30b70b4a7c9f97d.mp4
江西地方戏曲赣剧《三女拜寿》全剧 黄淑琴 汪信仁 卢永艳,http://gcw.bdcdn.shoujiduoduo.com/v/190610/7f86d6917636fdd3722609914c2a4afe.mp4
玉茗花赣剧团简介,http://gcw.bdcdn.shoujiduoduo.com/v/190621/2b088d7bf7abde6dc96dc97df9235faf.mp4
赣剧《等你一百年》,http://gcw.bdcdn.shoujiduoduo.com/v/210208/8a4b6d3a35a13bfe556be52d20407583.mp4
赣剧 一代鸿商胡雪岩片段,http://gcw.bdcdn.shoujiduoduo.com/v/190707/abdf67df6698264397b12c54e0ee18b5.mp4
赣剧芦花荡乐乐,http://gcw.bdcdn.shoujiduoduo.com/v/190923/3719800a23f45b4d5a81d61c305ed542.mp4
鄱阳县赣剧《打龙袍》4,http://gcw.bdcdn.shoujiduoduo.com/v/200402/419dc68f6a3a6219eb53f09253cbd5a4.mp4
00039赣剧饶河戏《观音送子》指导老师：高晓灵,http://gcw.bdcdn.shoujiduoduo.com/v/190923/0e69055186497e8be1d7999c83578ec4.mp4
赣剧饶河剧《回龙阁》上(2016年11月18日80岁的胡瑞华、张星斗、叶朝文大师主演）,http://gcw.bdcdn.shoujiduoduo.com/v/190612/3db9686e57e67ce89c25c9277e846c49.mp4
赣剧饶河剧《回龙阁》下(2016年11月18日80岁的胡瑞华、张星斗、叶朝文大师主演）,http://gcw.bdcdn.shoujiduoduo.com/v/190622/0fd025e0a40285168c170d05f546080a.mp4
江西省鄱阳县赣剧『万寿图】  又名：牡丹对药   1部,http://gcw.bdcdn.shoujiduoduo.com/v/190604/9c3aee2419985c8e3a509ad87e11bd4e.mp4
赣剧《詹天佑》于文华 何益萍 孔丽琴,http://gcw.bdcdn.shoujiduoduo.com/v/210302/da037c6d48cd755a2027e777594f2d7e.mp4
赣剧《牡丹戏药》昌江赣剧团乐平市大田村演出,http://gcw.bdcdn.shoujiduoduo.com/v/191215/c72d00b0c2a7e3df36c01e48c9eb7195.mp4
赣剧《下河东》下,http://gcw.bdcdn.shoujiduoduo.com/v/200326/9aeaddeae10d6324560873badbcfa708.mp4
赣剧真假状元上,http://gcw.bdcdn.shoujiduoduo.com/v/200316/460add056efee49a53067692d6abfd31.mp4
赣剧牡丹对药,http://gcw.bdcdn.shoujiduoduo.com/v/190322/8360b02a9bb2c04817abc4c176b03a9c.mp4
赣剧徐策跑城石文宇演唱,http://gcw.bdcdn.shoujiduoduo.com/v/191230/1f49b9b2d7ef8be6aa25d56e13c2808e.mp4
赣剧《李十娘》,http://gcw.bdcdn.shoujiduoduo.com/v/190902/47cc00523f5a6dd45fa5ee46801bcb35.mp4
赣剧饶河调,http://gcw.bdcdn.shoujiduoduo.com/v/190710/5fd6abd4c0de3517ff48c77bd469aa74.mp4
赣剧 弹腔 八仙飘海  江西省赣剧院,http://gcw.bdcdn.shoujiduoduo.com/v/190918/5feda335927a00cb13d12810f5389335.mp4
上饶市赣剧票友联谊会选摘。,http://gcw.bdcdn.shoujiduoduo.com/v/191121/0eeee5af5712c18beaf0ac07535a953f.mp4
赣剧下河东,http://gcw.bdcdn.shoujiduoduo.com/v/200409/6189799331bd52a0100289567cbb2609.mp4
赣剧《龙凤阁》,http://gcw.bdcdn.shoujiduoduo.com/v/200527/faf00c6323d102aed95cd41a79600f04.mp4
赣剧  节义贤,http://gcw.bdcdn.shoujiduoduo.com/v/210127/4b39090304d3123d16fd7a89879a9153.mp4
赣剧施华玉吴显俊胭脂狱选段1,http://gcw.bdcdn.shoujiduoduo.com/v/200302/0d242276b3133388a80f3faa9fb11c64.mp4
鄱阳赣剧《马前泼水-上》,http://gcw.bdcdn.shoujiduoduo.com/v/200302/00c5d695c6c759e81dc25affa1ef10a0.mp4
赣剧《王母上寿》,http://gcw.bdcdn.shoujiduoduo.com/v/210308/13c661f54c8b4cddc004f34c6aef3272.mp4
赣剧《回龙阁》80岁的胡瑞华、张星斗、叶朝文_高清,http://gcw.bdcdn.shoujiduoduo.com/v/200523/71aea4e6488132ce58d188cef30c2093.mp4
赣剧胭脂狱,http://gcw.bdcdn.shoujiduoduo.com/v/200331/a82b1e6c3ea3bc13027e3f43918b2c6e.mp4
赣剧打龙袍选段,http://gcw.bdcdn.shoujiduoduo.com/v/200324/d22c963d8c9af407a146a044efa9e2f2.mp4
景德镇乐平：赣剧之乡 好戏连台,http://gcw.bdcdn.shoujiduoduo.com/v/200302/de4203c4f3886a432ccef8921717ce6a.mp4
赣剧 朱买臣休妻,http://gcw.bdcdn.shoujiduoduo.com/v/200807/7a09d59a911f377fe755a921f557b56e.mp4
赣剧 杨八郎探母,http://gcw.bdcdn.shoujiduoduo.com/v/210122/75b24e6b55127de7e30b70b4a7c9f97d.mp4
江西地方戏曲赣剧《三女拜寿》全剧 黄淑琴 汪信仁 卢永艳,http://gcw.bdcdn.shoujiduoduo.com/v/190610/7f86d6917636fdd3722609914c2a4afe.mp4
玉茗花赣剧团简介,http://gcw.bdcdn.shoujiduoduo.com/v/190621/2b088d7bf7abde6dc96dc97df9235faf.mp4
赣剧《等你一百年》,http://gcw.bdcdn.shoujiduoduo.com/v/210208/8a4b6d3a35a13bfe556be52d20407583.mp4
赣剧 一代鸿商胡雪岩片段,http://gcw.bdcdn.shoujiduoduo.com/v/190707/abdf67df6698264397b12c54e0ee18b5.mp4

藏戏,#genre#
三木科结缘藏戏,http://gcw.bdcdn.shoujiduoduo.com/v/190627/f004481378edcfe3c9c54cdd5b213830.mp4
2017元旦艺术节549班--藏戏《扎西雪巴》,http://gcw.bdcdn.shoujiduoduo.com/v/190625/1679f2a9bd98aec794ded6cb7a084ca5.mp4
西南民大藏学学院第二届“团结•共进”藏戏文化节之藏戏表演决赛,http://gcw.bdcdn.shoujiduoduo.com/v/190622/e017a1146f2168717e77352899b7e687.mp4
藏戏《松赞干布》7,http://gcw.bdcdn.shoujiduoduo.com/v/190620/3c5a9350e18743597d0339dc1bdab5da.mp4
西藏日喀则迥巴藏戏,http://gcw.bdcdn.shoujiduoduo.com/v/190627/06d5031875cb072335fb5ec5a92e0901.mp4
2018中国上海国际艺术节，艺术天空系列演出：西藏日喀则迥巴藏戏，2018-11-01 上海城市草坪音乐广场,http://gcw.bdcdn.shoujiduoduo.com/v/190611/79f85131ef7d400e570d4752d0817c88.mp4
拉萨市少年宫藏戏《扎西雪巴》,http://gcw.bdcdn.shoujiduoduo.com/v/190619/92057e7d14509d961d38732e57a653a7.mp4
藏戏舞蹈《楠木特之魂》 海维清.mpg,http://gcw.bdcdn.shoujiduoduo.com/v/190711/5fd2932b3189696622c71adc9183e95e.mp4
藏戏开场戏《甲鲁长调》班典旺久 索朗旺久,http://gcw.bdcdn.shoujiduoduo.com/v/190612/93f0002fb8379140d1e36f3258ad220f.mp4
藏戏《卓娃桑姆》大边珍 索朗旺久 平珍,http://gcw.bdcdn.shoujiduoduo.com/v/190623/84be8198b916c544c224d71ce04f7f07.mp4
藏戏1,http://gcw.bdcdn.shoujiduoduo.com/v/190624/83ab8da444c06160c3e9be05672792b8.mp4
藏戏2,http://gcw.bdcdn.shoujiduoduo.com/v/190622/495c22956231f34d5d4364955727d839.mp4
藏戏3,http://gcw.bdcdn.shoujiduoduo.com/v/190624/233d9fbc410eacfa7ba4224abd1db9f6.mp4
藏戏4,http://gcw.bdcdn.shoujiduoduo.com/v/190625/3f95a1677b6d23c8d653c00ec1707c5f.mp4
藏戏《白马雯巴》@藏历新年曲艺晚会2014,http://gcw.bdcdn.shoujiduoduo.com/v/190627/741a4b287e0f2fc00e956e79ed4deeeb.mp4

上党梆子,#genre#
吴国华上党梆子抬花轿,http://gcw.bdcdn.shoujiduoduo.com/201805/1335-818.mp4
上党梆子柴夫人之一，张爱珍,http://gcw.bdcdn.shoujiduoduo.com/v/191028/a6fc0b40110cc588c6179bf11771c1ae.mp4
上党梆子《三关排宴》张爱珍 宋晋梅,http://gcw.bdcdn.shoujiduoduo.com/v/190612/262cfdadb211ba526280c22701edf32b.mp4
上党梆子《大登殿》 杜建萍 06,http://gcw.bdcdn.shoujiduoduo.com/v/190611/6430b905c85524e4f94a08b6efedba92.mp4
上党梆子《大登殿》 杜建萍 06,http://gcw.bdcdn.shoujiduoduo.com/v/190611/6430b905c85524e4f94a08b6efedba92.mp4
上党梆子《大登殿》 杜建萍 06,http://gcw.bdcdn.shoujiduoduo.com/v/190611/6430b905c85524e4f94a08b6efedba92.mp4
上党梆子《大登殿》 杜建萍 06,http://gcw.bdcdn.shoujiduoduo.com/v/190611/6430b905c85524e4f94a08b6efedba92.mp4



眉户,#genre#
张蓓眉户《屠夫状元》银灯结彩花成双 王宝钏训练营20140108,http://gcw.bdcdn.shoujiduoduo.com/v/190601/25b3e0c0c9342056648241677eecc28d.mp4
杨述金整理，眉户《屠夫状元》兄妹对唱（王广民，段林菊）,http://gcw.bdcdn.shoujiduoduo.com/v/191106/95ffbd64d3215124a4cc1bccc50d814b.mp4
徐松林 茹曼 眉户《屠夫状元》选段,http://gcw.bdcdn.shoujiduoduo.com/v/200117/77138ce9c7cd3367bd7e901761433287.mp4
新生眉户团,http://gcw.bdcdn.shoujiduoduo.com/v/190710/cf181c6b206c6e478d5564bdc9e32570.mp4
新排眉户《梁秋燕》全本   任晓蕾 张蓓 任美玉等  陕西戏曲研究院,http://gcw.bdcdn.shoujiduoduo.com/v/200604/f6a8b581ebe2994e3d83bfb40715216c.mp4
新版眉户《梁秋燕》第二场 谭建勋 李慧 任美玉 赵慧霞等,http://gcw.bdcdn.shoujiduoduo.com/v/200528/eb6ee70313d28b73e3b2f8673c6c5552.mp4
戏曲眉户故事片 一颗红心[标清版],http://gcw.bdcdn.shoujiduoduo.com/v/190604/891bf2297655c6cbd18a5bde0df04842.mp4
王倩：眉户《祥林嫂》选段,http://gcw.bdcdn.shoujiduoduo.com/v/191113/1c816f151af613e4e7076ad785623ee0.mp4
谭敏 眉户《百戏图》选段,http://gcw.bdcdn.shoujiduoduo.com/v/191015/0faeea3eb69519a1bf92bee519d5fb91.mp4
陕西眉户之星-精英赛2015-07-31,http://gcw.bdcdn.shoujiduoduo.com/v/200402/650bfbc05e486c48a73debf02625ab7f.mp4
山陕眉户大赛总决赛 巅峰之战02,http://gcw.bdcdn.shoujiduoduo.com/v/190531/2e48470b466b610594880ac96d266b4b.mp4
山陕眉户大赛总决赛 巅峰之战01,http://gcw.bdcdn.shoujiduoduo.com/v/190531/7acfd5ae9632d6218aa96a55e034c1c8.mp4
山陕眉户大赛10强选手-（3）魏娟专场,http://gcw.bdcdn.shoujiduoduo.com/v/210309/14d8ba483525567de81767ae23192fb4.mp4
山陕眉户大赛 赵梅 眉户《书记妈妈》选段,http://gcw.bdcdn.shoujiduoduo.com/v/190422/1d02c8558d4969a913c49fc579912f04.mp4
山陕眉户大赛 冠军之战38,http://gcw.bdcdn.shoujiduoduo.com/v/210126/e80cad897924126a7ae036f5610e2d66.mp4
山陕眉户大赛 冠军之战34,http://gcw.bdcdn.shoujiduoduo.com/v/210127/039693e87afca60b10b4d4aac74b8433.mp4
任三民眉户 清唱《守望》-丰庆公园,http://gcw.bdcdn.shoujiduoduo.com/v/200305/4ab2792edb52d99346736e974d6cd966.mp4
眉户折子戏《郑丹哭祠》华阴迷糊 国风秦韵20151121,http://gcw.bdcdn.shoujiduoduo.com/v/190601/ba27d1b04cecd58fa3e2605abd86e747.mp4
眉户折子戏《李亚仙·刺目劝学》 国风秦韵高清宽屏,http://gcw.bdcdn.shoujiduoduo.com/v/190601/c44bbe4bc656dff488c9a45af71fd5ff.mp4
眉户小戏《歌颂党的好政策》,http://gcw.bdcdn.shoujiduoduo.com/v/190923/7a789e210c178c2ccea3ff2bc0a54825.mp4
眉户-祥林嫂,http://gcw.bdcdn.shoujiduoduo.com/v/190611/546f08a30d87d97ac202b3452e47be8a.mp4
眉户现代戏《天下父母心》咸阳张虹演艺中心2016年参赛“名师高徒”演出,http://gcw.bdcdn.shoujiduoduo.com/v/190531/ded3174938a6f095c8ab8439cf334fff.mp4
眉户现代戏《天下父母心》全本咸阳张虹演艺中心_高清,http://gcw.bdcdn.shoujiduoduo.com/v/190611/a8041ef6a5ed7ad1c5aabdea1d599659.mp4
眉户现代戏《梁秋燕》贺岁版（一）,http://gcw.bdcdn.shoujiduoduo.com/v/200324/c78e5bd98d5a7759dce64cc38a020aef.mp4
眉户现代戏《梁秋燕》贺岁版（四）,http://gcw.bdcdn.shoujiduoduo.com/v/200328/140fb2a00d5f0f17b4d906a4f3ae3419.mp4
眉户现代戏《梁秋燕》贺岁版（三）,http://gcw.bdcdn.shoujiduoduo.com/v/190731/7d01910adc791d1981210c41ff6b1315.mp4
眉户现代戏《梁秋燕》贺岁版（二）,http://gcw.bdcdn.shoujiduoduo.com/v/191028/99cb51ef1fe7260ca96c529be9a85a48.mp4
眉户现代剧《家风》万荣县戏迷协会的演员们在东方有戏精彩演绎版本,http://gcw.bdcdn.shoujiduoduo.com/v/200811/be171fc57dfc9528e4e597a0f9ea6a33.mp4
眉户现代剧《迟开的玫瑰》(下)李梅等六朵梅花联袂演出,http://gcw.bdcdn.shoujiduoduo.com/v/190606/c9dfb0d17650dbf220ae0240e32544aa.mp4
眉户现代剧《迟开的玫瑰》(上)李梅等六朵梅花联袂演出,http://gcw.bdcdn.shoujiduoduo.com/v/190618/225d33057f4db34a64b8a550c3e1b131.mp4
眉户戏《兄弟争母》,http://gcw.bdcdn.shoujiduoduo.com/v/200113/ed40f0567dc5ceb434c0ac048d395963.mp4
眉户戏《五更鸟》选段 李梅(1999),http://gcw.bdcdn.shoujiduoduo.com/v/190615/978c403fe05efdde0b55b63349c446e6.mp4
眉户戏《放饭》,http://gcw.bdcdn.shoujiduoduo.com/v/191225/43d1403a5793d09de3c032e84e4c470e.mp4
眉户戏:我爱我爸。板胡的魔力。,http://gcw.bdcdn.shoujiduoduo.com/v/191114/7faad933372dd79d6ed9da913f243dbf.mp4
眉户戏 十二把镰刀选段 任美玉 权景泰 陕西省戏曲研究院,http://gcw.bdcdn.shoujiduoduo.com/v/190612/1f8911d3c54351035bdccfefffdb2c22.mp4
眉户戏 亲家母吵架（全本）,http://gcw.bdcdn.shoujiduoduo.com/v/190528/8ab8c3d0ab1a967571bbd34feee3f2d5.mp4
眉户戏 两个女人和一个男人,http://gcw.bdcdn.shoujiduoduo.com/v/190603/2391b0506c2664884c79a2c87a62725c.mp4
眉户戏 箍漏匠招亲 张新尚 杨荣荣 陕西省戏曲研究院,http://gcw.bdcdn.shoujiduoduo.com/v/190601/5db6c190bfd2d03404d73c8b1447e661.mp4
眉户碗碗腔名家杨荣荣上演《十二把镰刀》现代革命戏即将传播全国,http://gcw.bdcdn.shoujiduoduo.com/v/200224/34296ae7836460f9c8192e85d2361474.mp4
眉户-陕北婆姨,http://gcw.bdcdn.shoujiduoduo.com/v/190531/8accc1927163454b7757e282d41639ca.mp4
眉户母与子你今讲出伟心话，张郭凤唱,http://gcw.bdcdn.shoujiduoduo.com/v/191101/0a63cd7ad72f6b6274a9ce3bb6a42e2a.mp4
眉户剧梁秋燕-双喜,http://gcw.bdcdn.shoujiduoduo.com/v/200520/acda1477e41c7fedca7250177341ac2c.mp4
眉户剧《李双成》主演：潘国梁  柳萍,http://gcw.bdcdn.shoujiduoduo.com/v/200808/009e783d793f2a555b987022cb9637a7.mp4
眉户剧 酒醉杏花村 雷开元 任美玉 陕西省戏曲研究院,http://gcw.bdcdn.shoujiduoduo.com/v/190530/b0175a37f70a9aa8e2bff87b6b2ea5bc.mp4
眉户经典《梁秋燕·情投意合》  李瑞芳  吴德,http://gcw.bdcdn.shoujiduoduo.com/v/191125/8fc9c79f0a21a6347ad28b5c7dbf310c.mp4
眉户电影《屠夫状元》高清版_高清,http://gcw.bdcdn.shoujiduoduo.com/v/190527/4413842b6c63e1a90546f5157b4c883c.mp4
眉户电视艺术片 《张连赎妻》陕西张新尚焦瑞霞演绎325上传标清,http://gcw.bdcdn.shoujiduoduo.com/v/190603/b1806d4e367b1bdeeb70ca729602f42f.mp4
眉户唱段《屠夫状元》李娟,http://gcw.bdcdn.shoujiduoduo.com/v/190605/e0cb22ab89cf022d8510800058846f35.mp4
眉户安安送米，张郭凤唱,http://gcw.bdcdn.shoujiduoduo.com/v/200303/68c1840ae5a373b99046a06b05590be7.mp4
眉户【张连卖布】,http://gcw.bdcdn.shoujiduoduo.com/v/210227/d88f77888d234aab6c444644c04df29f.mp4
眉户《姊妹崖》全本  临猗小百花眉户剧团,http://gcw.bdcdn.shoujiduoduo.com/v/200518/f372232eefd811e927bc6ab49b99aabc.mp4
眉户《郑丹哭祠》眉户王雷开元(70岁)演唱,http://gcw.bdcdn.shoujiduoduo.com/v/190604/c2cdcd2de84c9ec4356800b4741f0f28.mp4
眉户《张连赎妻》张新尚 焦瑞霞,http://gcw.bdcdn.shoujiduoduo.com/v/190528/62c3b4068e8c0bb3446913f28f88ebc8.mp4
眉户《张连卖布》张新尚 焦瑞霞,http://gcw.bdcdn.shoujiduoduo.com/v/190528/1f620cb4f228d7d6a4825bd661637b5e.mp4
眉户《张连卖布》选段 名家杨荣荣 张新尚,http://gcw.bdcdn.shoujiduoduo.com/v/190531/fead3411c7a9498660532962521e5c24.mp4
眉户《张连卖布》选段 李卫平 左莉莉 西安易俗社 秦声飞扬,http://gcw.bdcdn.shoujiduoduo.com/v/190610/79c26a8656a63f7a3f8ae8c425c8a07c.mp4
眉户《张连卖布》丑角徐松林 徐红梅,http://gcw.bdcdn.shoujiduoduo.com/v/190614/dabfd2455a6bca0fb086105fcd8b0f1c.mp4
眉户《月好妈妈》片段、许爱英演唱,http://gcw.bdcdn.shoujiduoduo.com/v/190918/6f8678a6ec62981b2f40b8fe9bae2e08.mp4
眉户《杨三姐告状》闫慧芳,http://gcw.bdcdn.shoujiduoduo.com/v/190604/4d5b1642417971f78ec8b4c4186f3598.mp4
眉户《五更鸟》李君梅 陕西省戏曲研究院,http://gcw.bdcdn.shoujiduoduo.com/v/190603/8c119a732d062739be94ff2ac7b7471d.mp4
眉户《我爱我爸》全本 薛广民 西安三意社,http://gcw.bdcdn.shoujiduoduo.com/v/190604/31a018a333f04d2304328893b5b90910.mp4
眉户《屠夫状元》选段（任美玉 司卫东）,http://gcw.bdcdn.shoujiduoduo.com/v/200212/1751cabfc381c93aefbc3f76e536738a.mp4
眉户《屠夫状元》选段 段桂珍 陕西省戏曲研究院,http://gcw.bdcdn.shoujiduoduo.com/v/190604/521103b365e613f3595fa6fe36c03e39.mp4
眉户《屠夫状元》孙存蝶 李小锋 李娟 陕西省戏曲研究院,http://gcw.bdcdn.shoujiduoduo.com/v/190527/04628e3877028d66e8036274bf450427.mp4
眉户《屠夫状元》丑角徐松林 徐红梅,http://gcw.bdcdn.shoujiduoduo.com/v/190529/f4bbb210d76641c18222afb9ceea5e16.mp4
眉户《桃花庵～上》临汾市眉户剧团,http://gcw.bdcdn.shoujiduoduo.com/v/210218/3ae1890a855634c95330943dac17a6fc.mp4
眉户《唢呐泪》全本  临猗县眉户剧团,http://gcw.bdcdn.shoujiduoduo.com/v/200528/7f06d16b5cf8bbbaefe90891b3d4134d.mp4
眉户《书记妈妈》选段 吴杨楠等走进大戏台演唱 _标清,http://gcw.bdcdn.shoujiduoduo.com/v/190619/34a997b9fe68efc17c3c935f0d37da1e.mp4
眉户《十二把镰刀》选段 杨荣荣 司卫东,http://gcw.bdcdn.shoujiduoduo.com/v/190618/9b98bfaed52109f97efa069be831e9a9.mp4
眉户《十二把镰刀》临汾眉户团,http://gcw.bdcdn.shoujiduoduo.com/v/191010/50e5f8ed1a6c2aee879c7fcf699a78a4.mp4
眉户《十二把镰刀》李小锋 李娟 马年戏曲春晚,http://gcw.bdcdn.shoujiduoduo.com/v/190611/5ff990b790f8c75e85bfae38dd184f1c.mp4
眉户《山杠爷》,http://gcw.bdcdn.shoujiduoduo.com/v/191101/c076ae90cb822d9d9f97792ba5f033ba.mp4
眉户《沙家浜-智斗》潘国梁、赵梅、贾福林联袂演出,http://gcw.bdcdn.shoujiduoduo.com/v/191024/7550ca855676188a34b9f87521e64617.mp4
眉户《女婿》全本  临汾建龙眉户剧团,http://gcw.bdcdn.shoujiduoduo.com/v/210226/98dae737ddd6e228efd375b9b6160e4f.mp4
眉户《两个女人和一个男人》全本  许爱英 潘国良  临汾眉户剧团,http://gcw.bdcdn.shoujiduoduo.com/v/200522/74b6ad19fa56b4a9143c2834499211c4.mp4
眉户《梁秋燕》选段 张蓓(梅花奖),http://gcw.bdcdn.shoujiduoduo.com/v/190603/bd3cf207d38f2559386e2a7116f66ca1.mp4
眉户《梁秋燕》任小蕾 李小青 2018陕西戏曲春晚,http://gcw.bdcdn.shoujiduoduo.com/v/190527/24a84ad1b21a53c2ca3995a16440b380.mp4
眉户《梁秋燕》片段组合 眉户王雷开元弟子司卫东任美玉演唱,http://gcw.bdcdn.shoujiduoduo.com/v/190528/abd7ba9bd1ac06e42f45b177e770603c.mp4
眉户《梁秋燕》片段 任小蕾 郝卫,http://gcw.bdcdn.shoujiduoduo.com/v/190605/43aa164ed9863635509822a531a56ad5.mp4
眉户《梁秋燕》（平凉市崆峒区南社自乐班）,http://gcw.bdcdn.shoujiduoduo.com/v/200505/756b05077adf11440a6ce05a49b30785.mp4
眉户《梁秋燕》（陈华  刘景惠）2013.05.12,http://gcw.bdcdn.shoujiduoduo.com/v/200317/88283030daed48c34b26778dd25ae53c.mp4
眉户《梨花情》全本 临汾市眉户剧团,http://gcw.bdcdn.shoujiduoduo.com/v/200509/1f65291abcbae44e74fa855c0eff3d82.mp4
眉户《雷雨》全本 潘国良 赵梅 许爱英 山西临汾剧团演出,http://gcw.bdcdn.shoujiduoduo.com/v/190617/c0b94efccc4841f4ea3c4d9b8ffa3aa7.mp4
眉户《焦裕禄》擂响中华走进沣东新城任三民演唱,http://gcw.bdcdn.shoujiduoduo.com/v/191106/d409865f07f6feacc3313e146635825e.mp4
眉户《洪洞好人》潘国良 赵梅,http://gcw.bdcdn.shoujiduoduo.com/v/190611/14fc07eef37f936d54322dfcaf4a3e7a.mp4
眉户《海港》眉户王雷开元(70岁)演唱,http://gcw.bdcdn.shoujiduoduo.com/v/190618/630f83b41eb4a224ac2524e3e77a6dd5.mp4
眉户《风凰岭》选段！戏迷吴勤果演唱,http://gcw.bdcdn.shoujiduoduo.com/v/191105/5a6a5e04bb6caab5476b3c39edb26f39.mp4
眉户《法与情》,http://gcw.bdcdn.shoujiduoduo.com/v/190618/6e7b3a491d9611c1ea8f19c96339a2bc.mp4
眉户《大家喜欢》李娟 梅花奖 四大名旦,http://gcw.bdcdn.shoujiduoduo.com/v/190531/0ccfb65ce3c3d562ecf7f5817c9503fd.mp4
眉户《村官》赵梅,http://gcw.bdcdn.shoujiduoduo.com/v/190606/09878e568478bc172741669405bbf476.mp4
眉户《村官》（电视剧版）全本  潘国良 山西临汾眉户剧团_高清,http://gcw.bdcdn.shoujiduoduo.com/v/210305/98b1fc8eddd75a8100cdf02b42d525fc.mp4
眉户《村官》（电视剧版）全本  潘国良 山西临汾眉户剧团,http://gcw.bdcdn.shoujiduoduo.com/v/200805/77b012b16efc984c892002648d6bf2ce.mp4
眉户《迟开的玫瑰》弟妹们莫要淌热泪 李梅 陕西省戏曲研究院,http://gcw.bdcdn.shoujiduoduo.com/v/190601/021f3ae9862d55b66ac386840ebc8291.mp4
眉户《迟开的玫瑰》_高清,http://gcw.bdcdn.shoujiduoduo.com/v/200616/cf060aba26380a5a15c3a9821f580b46.mp4
眉户《百戏图》谭敏 陕西省戏曲研究院,http://gcw.bdcdn.shoujiduoduo.com/v/190604/985d3d0ca6001750ebe0744fc6c28f27.mp4
眉户 李亚仙（珍藏版） 眉户王雷开元 艺术家卫赞成,http://gcw.bdcdn.shoujiduoduo.com/v/190528/f6c20e02702d9364f7e031ea90263d00.mp4
眉户 表花 王秀兰,http://gcw.bdcdn.shoujiduoduo.com/v/190905/d8a6a1fb2344d31962f3abb63b64410a.mp4
眉户 2017春晚 屠夫状元 李小锋 李娟,http://gcw.bdcdn.shoujiduoduo.com/v/191211/489f7916e7af2f618d403c3c216a1850.mp4
眉户   《屠夫状元》选段   00138,http://gcw.bdcdn.shoujiduoduo.com/v/191211/afefc3def78804cd71084bca28f2bd42.mp4
刘清华眉户《书记妈妈》,http://gcw.bdcdn.shoujiduoduo.com/v/190928/f6daa8dae70b23b9e39021a5adc5526a.mp4
临猗眉户..儿大女大..第一集,http://gcw.bdcdn.shoujiduoduo.com/v/210301/986df8e879400eb488f75304ff46959c.mp4
